LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Change,Flag Codes
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1975-06,102.2256,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1975-07,102.3836,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1975-08,102.4395,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1975-09,102.3648,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1975-10,102.1504,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1975-11,101.8463,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1975-12,101.5361,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1976-01,101.2459,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1976-02,100.9314,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1976-03,100.5475,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1976-04,100.0882,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1976-05,99.55803,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1976-06,99.01475,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1976-07,98.50758,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1976-08,98.06762,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1976-09,97.70642,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1976-10,97.41109,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1976-11,97.15842,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1976-12,96.93568,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1977-01,96.73543,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1977-02,96.57138,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1977-03,96.46786,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1977-04,96.43164,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1977-05,96.4629,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1977-06,96.54963,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1977-07,96.67558,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1977-08,96.82826,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1977-09,97.00065,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1977-10,97.19164,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1977-11,97.40302,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1977-12,97.63193,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1978-01,97.85766,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1978-02,97.96454,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1978-03,98.05499,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1978-04,98.14068,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1978-05,98.19243,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1978-06,98.20869,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1978-07,98.21828,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1978-08,98.24208,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1978-09,98.26602,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1978-10,98.29475,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1978-11,98.33212,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1978-12,98.38497,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1979-01,98.45016,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1979-02,98.52996,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1979-03,98.63287,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1979-04,98.76559,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1979-05,98.9488,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1979-06,99.21223,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1979-07,99.56528,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1979-08,100.007,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1979-09,100.5239,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1979-10,101.094,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1979-11,101.6801,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1979-12,102.2489,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1980-01,102.7689,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1980-02,103.2217,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1980-03,103.6189,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1980-04,103.9962,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1980-05,104.3832,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1980-06,104.8025,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1980-07,105.2361,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1980-08,105.6293,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1980-09,105.9028,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1980-10,105.9929,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1980-11,105.8841,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1980-12,105.6111,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1981-01,105.2623,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1981-02,104.8846,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1981-03,104.529,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1981-04,104.1873,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1981-05,103.84,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1981-06,103.4748,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1981-07,103.1256,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1981-08,102.8055,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1981-09,102.4955,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1981-10,102.1448,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1981-11,101.7152,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1981-12,101.2041,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1982-01,100.6259,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1982-02,100.0067,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1982-03,99.38287,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1982-04,98.81181,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1982-05,98.32234,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1982-06,97.92426,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1982-07,97.62525,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1982-08,97.44965,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1982-09,97.41344,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1982-10,97.53799,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1982-11,97.82022,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1982-12,98.24429,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1983-01,98.75346,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1983-02,99.2814,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1983-03,99.78301,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1983-04,100.2251,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1983-05,100.5729,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1983-06,100.817,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1983-07,100.9692,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1983-08,101.0576,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1983-09,101.1138,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1983-10,101.1473,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1983-11,101.1733,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1983-12,101.1927,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1984-01,101.1827,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1984-02,101.0975,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1984-03,100.9093,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1984-04,100.5927,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1984-05,100.1469,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1984-06,99.59298,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1984-07,98.9827,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1984-08,98.38766,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1984-09,97.87103,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1984-10,97.46935,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1984-11,97.16161,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1984-12,96.90884,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1985-01,96.68506,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1985-02,96.50485,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1985-03,96.39158,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1985-04,96.36283,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1985-05,96.43745,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1985-06,96.60458,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1985-07,96.85038,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1985-08,97.16165,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1985-09,97.51661,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1985-10,97.86632,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1985-11,98.17104,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1985-12,98.40018,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1986-01,98.55942,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1986-02,98.66808,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1986-03,98.75829,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1986-04,98.85509,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1986-05,98.97362,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1986-06,99.12019,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1986-07,99.29773,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1986-08,99.51322,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1986-09,99.75974,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1986-10,100.0163,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1986-11,100.2691,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1986-12,100.5404,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1987-01,100.8327,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1987-02,101.1424,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1987-03,101.4687,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1987-04,101.7998,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1987-05,102.0972,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1987-06,102.3513,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1987-07,102.5601,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1987-08,102.7108,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1987-09,102.7947,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1987-10,102.8151,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1987-11,102.7992,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1987-12,102.7846,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1988-01,102.7788,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1988-02,102.7598,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1988-03,102.6967,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1988-04,102.5655,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1988-05,102.3637,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1988-06,102.116,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1988-07,101.8665,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1988-08,101.633,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1988-09,101.4407,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1988-10,101.3035,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1988-11,101.2097,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1988-12,101.1562,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1989-01,101.1336,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1989-02,101.1265,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1989-03,101.1071,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1989-04,101.0603,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1989-05,100.9864,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1989-06,100.9024,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1989-07,100.8123,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1989-08,100.7093,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1989-09,100.5967,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1989-10,100.4882,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1989-11,100.3945,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1989-12,100.3079,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1990-01,100.2252,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1990-02,100.1363,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1990-03,100.041,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1990-04,99.93762,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1990-05,99.81789,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1990-06,99.65367,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1990-07,99.45149,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1990-08,99.22926,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1990-09,99.00138,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1990-10,98.80238,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1990-11,98.66235,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1990-12,98.59489,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1991-01,98.59772,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1991-02,98.65098,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1991-03,98.72266,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1991-04,98.77674,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1991-05,98.8037,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1991-06,98.80287,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1991-07,98.77857,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1991-08,98.74757,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1991-09,98.72195,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1991-10,98.70654,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1991-11,98.70828,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1991-12,98.72559,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1992-01,98.73335,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1992-02,98.70837,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1992-03,98.64056,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1992-04,98.54122,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1992-05,98.42014,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1992-06,98.28303,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1992-07,98.14534,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1992-08,98.03805,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1992-09,97.98232,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1992-10,97.97453,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1992-11,98.00723,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1992-12,98.0731,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1993-01,98.15436,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1993-02,98.23779,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1993-03,98.3101,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1993-04,98.36942,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1993-05,98.41788,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1993-06,98.46774,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1993-07,98.53786,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1993-08,98.62839,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1993-09,98.75151,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1993-10,98.9248,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1993-11,99.14922,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1993-12,99.41288,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1994-01,99.70509,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1994-02,100.0196,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1994-03,100.3573,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1994-04,100.714,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1994-05,101.0914,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1994-06,101.4699,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1994-07,101.8279,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1994-08,102.1653,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1994-09,102.4745,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1994-10,102.723,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1994-11,102.889,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1994-12,102.9574,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1995-01,102.943,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1995-02,102.8566,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1995-03,102.7192,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1995-04,102.5494,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1995-05,102.3506,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1995-06,102.1306,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1995-07,101.9256,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1995-08,101.7675,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1995-09,101.6628,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1995-10,101.593,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1995-11,101.535,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1995-12,101.4715,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1996-01,101.3925,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1996-02,101.3003,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1996-03,101.199,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1996-04,101.1038,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1996-05,101.0069,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1996-06,100.9254,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1996-07,100.8952,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1996-08,100.9335,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1996-09,101.035,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1996-10,101.155,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1996-11,101.2197,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1996-12,101.2104,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1997-01,101.1562,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1997-02,101.0692,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1997-03,100.9473,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1997-04,100.8127,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1997-05,100.69,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1997-06,100.5893,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1997-07,100.494,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1997-08,100.3801,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1997-09,100.2357,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1997-10,100.0692,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1997-11,99.89912,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1997-12,99.75112,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1998-01,99.64055,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1998-02,99.54872,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1998-03,99.42812,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1998-04,99.21777,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1998-05,98.88561,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1998-06,98.44418,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1998-07,97.96169,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1998-08,97.51057,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1998-09,97.16871,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1998-10,96.97865,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1998-11,96.91874,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1998-12,96.94335,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1999-01,97.03396,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1999-02,97.198,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1999-03,97.44704,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1999-04,97.77264,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1999-05,98.1555,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1999-06,98.57111,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1999-07,99.00066,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1999-08,99.40833,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1999-09,99.76642,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1999-10,100.0671,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1999-11,100.3052,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,1999-12,100.4821,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2000-01,100.5963,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2000-02,100.6576,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2000-03,100.6711,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2000-04,100.6533,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2000-05,100.6217,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2000-06,100.5802,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2000-07,100.5253,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2000-08,100.4555,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2000-09,100.3632,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2000-10,100.2509,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2000-11,100.1414,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2000-12,100.0588,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2001-01,100.0017,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2001-02,99.94654,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2001-03,99.86279,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2001-04,99.75468,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2001-05,99.63849,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2001-06,99.52967,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2001-07,99.44216,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2001-08,99.4192,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2001-09,99.50237,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2001-10,99.70417,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2001-11,99.9949,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2001-12,100.3223,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2002-01,100.6115,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2002-02,100.8223,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2002-03,100.9236,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2002-04,100.9073,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2002-05,100.7778,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2002-06,100.5575,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2002-07,100.2818,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2002-08,99.98409,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2002-09,99.68027,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2002-10,99.36864,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2002-11,99.04278,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2002-12,98.69003,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2003-01,98.31579,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2003-02,97.93729,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2003-03,97.60623,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2003-04,97.373,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2003-05,97.27423,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2003-06,97.32848,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2003-07,97.50179,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2003-08,97.74878,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2003-09,98.02274,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2003-10,98.29347,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2003-11,98.54093,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2003-12,98.75215,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2004-01,98.93101,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2004-02,99.07427,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2004-03,99.18999,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2004-04,99.29485,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2004-05,99.41336,,
ZAF,CLI,AMPLITUD,LTRENDIDX,M,2004-06,99.56061,,
